span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename	filename_positive	filename_certain
pruebas de ácido nucleico del sars-cov-2	PROCEDIMIENTO	1	0.5	1	prueba de ácido nucleico de+el sars-cov-2			pruebas de ácido nucleico del SARS-CoV-2	pruebas de acido nucleico del sarscov2	32208010_ES	32208010_ES	32208010_ES
pruebas de ácido nucleico de sars-cov-2	PROCEDIMIENTO	1	0.5	1	prueba de ácido nucleico de sars-cov-2			pruebas de ácido nucleico de SARS-CoV-2	pruebas de acido nucleico de sarscov2	32292904_ES	32292904_ES	32292904_ES
pruebas de virus respiratorios y ncov-19	PROCEDIMIENTO	1	0.5	1	prueba de virus respiratorio y ncov-19			pruebas de virus respiratorios y nCoV-19	pruebas de virus respiratorios y ncov19	32196627_ES	32196627_ES	32196627_ES
pruebas de sars-cov-2	PROCEDIMIENTO	1	0.5	1	prueba de sars-cov-2			pruebas de SARS-CoV-2	pruebas de sarscov2	32292904_ES	32292904_ES	32292904_ES
pruebas de patógenos respiratorios mediante rt-pcr y hemocultivos	PROCEDIMIENTO	1	0.5	1	prueba de patógeno respiratorio mediante rt-pcr y hemocultivo			pruebas de patógenos respiratorios mediante RT-PCR y hemocultivos	pruebas de patogenos respiratorios mediante rtpcr y hemocultivos	32265235_ES	32265235_ES	32265235_ES
pruebas de patógenos respiratorios	PROCEDIMIENTO	1	0.5	1	prueba de patógeno respiratorio			pruebas de patógenos respiratorios	pruebas de patogenos respiratorios	32586958_ES	32586958_ES	32586958_ES
pruebas de otros patógenos cardiotrópicos	PROCEDIMIENTO	1	0.5	1	prueba de otro patógeno cardiotrópico			pruebas de otros patógenos cardiotrópicos	pruebas de otros patogenos cardiotropicos	32427645_ES	32427645_ES	32427645_ES
pruebas de líquido cefalorraquídeo	PROCEDIMIENTO	1	0.5	1	prueba de líquido cefalorraquídeo	65216001		pruebas de líquido cefalorraquídeo	pruebas de liquido cefalorraquideo	32607564_ES	32607564_ES	32607564_ES
pruebas de estimulación linfocitaria	PROCEDIMIENTO	1	0.5	1	prueba de estimulación linfocitario			pruebas de estimulación linfocitaria	pruebas de estimulacion linfocitaria	32425356_ES	32425356_ES	32425356_ES
pruebas de covid-19	PROCEDIMIENTO	1	0.5	1	prueba de covid-19			pruebas de COVID-19	pruebas de covid19	32426200_ES	32426200_ES	32426200_ES
pruebas de conducción nerviosa	PROCEDIMIENTO	1	0.5	1	prueba de conducción nervioso	164721007		pruebas de conducción nerviosa	pruebas de conduccion nerviosa	32246917_ES	32246917_ES	32246917_ES
pruebas de coagulación	PROCEDIMIENTO	1	0.5	1	prueba de coagulación			pruebas de coagulación	pruebas de coagulacion	32401344_ES	32401344_ES	32401344_ES
pruebas de autoanticuerpos y de virus cardiotrópicos	PROCEDIMIENTO	1	0.5	1	prueba de autoanticuerpo y de virus cardiotrópico			pruebas de autoanticuerpos y de virus cardiotrópicos	pruebas de autoanticuerpos y de virus cardiotropicos	32593338_ES	32593338_ES	32593338_ES
pruebas de antígenos treponémicos	PROCEDIMIENTO	1	0.5	1	prueba de antígeno treponémico			pruebas de antígenos treponémicos	pruebas de antigenos treponemicos	32352486_ES	32352486_ES	32352486_ES
pruebas de LCR	PROCEDIMIENTO	1	0.5	1	prueba de LCR			pruebas de LCR	pruebas de LCR	32246917_ES	32246917_ES	32246917_ES
pruebas de ARN mediante PCR de sars-cov-2	PROCEDIMIENTO	1	0.5	1	prueba de ARN mediante PCR de sars-cov-2			pruebas de ARN mediante PCR de SARS-CoV-2	pruebas de ARN mediante PCR de sarscov2	32363351_ES	32363351_ES	32363351_ES
pruebas analíticas del LCR	PROCEDIMIENTO	1	0.5	1	prueba analítico de+el LCR			pruebas analíticas del LCR	pruebas analiticas del LCR	32283294_ES	32283294_ES	32283294_ES
pruebas adicionales de rt-pcr	PROCEDIMIENTO	1	0.5	1	prueba adicional de rt-pcr			Pruebas adicionales de RT-PCR	pruebas adicionales de rtpcr	32165205_ES	32165205_ES	32165205_ES
prueba sérica de drogas	PROCEDIMIENTO	1	0.5	1	prueba sérico de droga			prueba sérica de drogas	prueba serica de drogas	32605766_ES	32605766_ES	32605766_ES
prueba serológica	PROCEDIMIENTO	1	0.5	1	prueba serológico	68793005		prueba serológica	prueba serologica	32638347B_ES		32638347B_ES
prueba rápida de tetracosactrina	PROCEDIMIENTO	1	0.5	1	prueba rápido de tetracosactrina			prueba rápida de tetracosactrina	prueba rapida de tetracosactrina	32639064_ES	32639064_ES	32639064_ES
prueba rápida de covid-19	PROCEDIMIENTO	1	0.5	1	prueba rápido de covid-19			prueba rápida de COVID-19	prueba rapida de covid19	32653906_ES	32653906_ES	32653906_ES
prueba para sars-cov-2	PROCEDIMIENTO	1	0.5	1	prueba para sars-cov-2			prueba para SARS-CoV-2	prueba para sarscov2	32399451_ES	32399451_ES	32399451_ES
prueba para anticoagulante lúpico	PROCEDIMIENTO	1	0.5	1	prueba para anticoagulante lúpico			prueba para anticoagulante lúpico	prueba para anticoagulante lupico	32402687-B_ES	32402687-B_ES	32402687-B_ES
prueba molecular de sars-cov-2	PROCEDIMIENTO	1	0.5	1	prueba molecular de sars-cov-2			prueba molecular de SARS-CoV-2	prueba molecular de sarscov2	32415334_ES	32415334_ES	32415334_ES
prueba funcional tiroidea	PROCEDIMIENTO	1	0.5	1	prueba funcional tiroideo			prueba funcional tiroidea	prueba funcional tiroidea	32639064_ES	32639064_ES	32639064_ES
prueba de terapia en decúbito prono	PROCEDIMIENTO	1	0.5	1	prueba de terapia en decúbito prono			prueba de terapia en decúbito prono	prueba de terapia en decubito prono	32631838_ES	32631838_ES	32631838_ES
prueba de susceptibilidad antifúngica	PROCEDIMIENTO	1	0.5	1	prueba de susceptibilidad antifúngica			prueba de susceptibilidad antifúngica	prueba de susceptibilidad antifungica	32619736_ES	32619736_ES	32619736_ES
prueba de respiración	PROCEDIMIENTO	1	0.5	1	prueba de respiración			prueba de respiración	prueba de respiracion	32619798_ES		32619798_ES
prueba de reacción en cadena de la polimerasa	PROCEDIMIENTO	1	0.5	1	prueba de reacción en cadena de el polimerasa	258066000		prueba de reacción en cadena de la polimerasa	prueba de reaccion en cadena de la polimerasa	32586958_ES	32586958_ES	32586958_ES
prueba de galactomanano	PROCEDIMIENTO	1	0.5	1	prueba de galactomanano			prueba de galactomanano	prueba de galactomanano	32619736_ES	32619736_ES	32619736_ES
prueba de frotis nasofaríngeo	PROCEDIMIENTO	1	0.5	1	prueba de frotis nasofaríngeo			prueba de frotis nasofaríngeo	prueba de frotis nasofaringeo	32617169_ES	32617169_ES	32617169_ES
prueba de ARN de sars-cov-2	PROCEDIMIENTO	1	0.5	1	prueba de ARN de sars-cov-2			prueba de ARN de SARS-CoV-2	prueba de ARN de sarscov2	32606044_ES	32606044_ES	32606044_ES
prueba PCR de covid-19	PROCEDIMIENTO	1	0.5	1	probar PCR de covid-19			prueba PCR de COVID-19	prueba PCR de covid19	32639089_ES	32639089_ES	32639089_ES
profilaxis antibiótica	PROCEDIMIENTO	1	0.5	1	profilaxis antibiótico	413555000		profilaxis antibiótica	profilaxis antibiotica	32161941_ES	32161941_ES	32161941_ES
plasma	PROCEDIMIENTO	1	0.5	1	plasmar	50863008, 256400005	C0032105, C0443120	plasma	plasma	32636116_ES	32636116_ES	32636116_ES
pericardiocentesis emergente	PROCEDIMIENTO	1	0.5	1	pericardiocentesis emergente			pericardiocentesis emergente	pericardiocentesis emergente	3229222_ES	3229222_ES	3229222_ES
perfil respiratorio general	PROCEDIMIENTO	1	0.5	1	perfil respiratorio general			perfil respiratorio general	perfil respiratorio general	32363336-B_ES	32363336-B_ES	32363336-B_ES
perfil de fármacos en orina	PROCEDIMIENTO	1	0.5	1	perfil de fármaco en orina			perfil de fármacos en orina	perfil de farmacos en orina	32605766_ES	32605766_ES	32605766_ES
panel metabólico	PROCEDIMIENTO	1	0.5	1	panel metabólico			panel metabólico	panel metabolico	32606105_ES	32606105_ES	32606105_ES
panel de patógenos respiratorios	PROCEDIMIENTO	1	0.5	1	panel de patógeno respiratorio			panel de patógenos respiratorios	panel de patogenos respiratorios	32606105_ES	32606105_ES	32606105_ES
oxígeno vía cánula nasal	PROCEDIMIENTO	1	0.5	1	oxígeno vía cánula nasal			oxígeno vía cánula nasal	oxigeno via canula nasal	32644205_ES	32644205_ES	32644205_ES
oxígeno por minuto mediante cánula nasal	PROCEDIMIENTO	1	0.5	1	oxígeno por minuto mediante cánula nasal			oxígeno por minuto mediante cánula nasal	oxigeno por minuto mediante canula nasal	32622819A_ES	32622819A_ES	32622819A_ES
oxígeno mediante cánula nasal	PROCEDIMIENTO	1	0.5	1	oxígeno mediante cánula nasal			oxígeno mediante cánula nasal	oxigeno mediante canula nasal	32587121_ES	32587121_ES	32587121_ES
oxígeno inmediatamente mediante cánula nasal	PROCEDIMIENTO	1	0.5	1	oxígeno inmediatamente mediante cánula nasal			oxígeno inmediatamente mediante cánula nasal	oxigeno inmediatamente mediante canula nasal	32179908_ES	32179908_ES	32179908_ES
oxígeno humidificado	PROCEDIMIENTO	1	0.5	1	oxígeno humidificado			oxígeno humidificado	oxigeno humidificado	32620682_ES	32620682_ES	32620682_ES
oxigenoterapia mediante mascarilla	PROCEDIMIENTO	1	0.5	1	oxigenoterapia mediante mascarilla			oxigenoterapia mediante mascarilla	oxigenoterapia mediante mascarilla	32085846_ES	32085846_ES	32085846_ES
oxigenación por membrana extracorpórea	PROCEDIMIENTO	1	0.5	1	oxigenación por membrana extracorpórea	233573008		oxigenación por membrana extracorpórea	oxigenacion por membrana extracorporea	32277408_ES	32277408_ES	32277408_ES
oclusión monocular	PROCEDIMIENTO	1	0.5	1	oclusión monocular			oclusión monocular	oclusion monocular	32592761_ES	32592761_ES	32592761_ES
nutrición e hidratación	PROCEDIMIENTO	1	0.5	1	nutrición y hidratación			nutrición e hidratación	nutricion e hidratacion	32620682_ES	32620682_ES	32620682_ES
neurológica	PROCEDIMIENTO	1	0.5	1	neurológico			neurológica	neurologica	32644205_ES	32644205_ES	32644205_ES
nasofaríngeos	PROCEDIMIENTO	1	0.5	1	nasofaríngeo	264105008		nasofaríngeos	nasofaringeos	32636116_ES	32636116_ES	32636116_ES
nasofaríngeo	PROCEDIMIENTO	1	0.5	1	nasofaríngeo	264105008		nasofaríngeo	nasofaringeo	32639461_ES	32639461_ES	32639461_ES
método de rt-pcr	PROCEDIMIENTO	1	0.5	1	método de rt-pcr			método de RT-PCR	metodo de rtpcr	32607304_Es	32607304_Es	32607304_Es
muestras de sangre venosa y de esputo	PROCEDIMIENTO	1	0.5	1	muestra de sangre venoso y de esputo			muestras de sangre venosa y de esputo	muestras de sangre venosa y de esputo	32292053_ES	32292053_ES	32292053_ES
monitorización prolongada	PROCEDIMIENTO	1	0.5	1	monitorización prolongar			monitorización prolongada	monitorizacion prolongada	32363336_ES	32363336_ES	32363336_ES
monitorización fetal continua	PROCEDIMIENTO	1	0.5	1	monitorización fetal continuo			monitorización fetal continua	monitorizacion fetal continua	32590725_ES	32590725_ES	32590725_ES
monitorización de telemetría	PROCEDIMIENTO	1	0.5	1	monitorización de telemetría			monitorización de telemetría	monitorizacion de telemetria	32363336-B_ES	32363336-B_ES	32363336-B_ES
monitorización continua electrónica	PROCEDIMIENTO	1	0.5	1	monitorización continuo electrónico			monitorización continua electrónica	monitorizacion continua electronica	32607304_Es	32607304_Es	32607304_Es
microscopía electrónica	PROCEDIMIENTO	1	0.5	1	microscopía electrónico	73512001		microscopía electrónica	microscopia electronica	32562891_ES	32562891_ES	32562891_ES
microlaringobroncoscopia	PROCEDIMIENTO	1	0.5	1	microlaringobroncoscopia			microlaringobroncoscopia	microlaringobroncoscopia	32554811_ES	32554811_ES	32554811_ES
medicación antiepiléptica	PROCEDIMIENTO	1	0.5	1	medicación antiepiléptico			medicación antiepiléptica	medicacion antiepileptica	32583150B_ES	32583150B_ES	32583150B_ES
mascarilla quirúrgica	PROCEDIMIENTO	1	0.5	1	mascarilla quirúrgico			mascarilla quirúrgica	mascarilla quirurgica	32205138_ES	32205138_ES	32205138_ES
mascarilla laríngea	PROCEDIMIENTO	1	0.5	1	mascarilla laríngeo			mascarilla laríngea	mascarilla laringea	32554811_ES	32554811_ES	32554811_ES
mascarilla de venturi	PROCEDIMIENTO	1	0.5	1	mascarilla de venturi			mascarilla de Venturi	mascarilla de venturi	32427774_ES	32427774_ES	32427774_ES
masajes en la glándula	PROCEDIMIENTO	1	0.5	1	masaje en el glándula			masajes en la glándula	masajes en la glandula	32631770_ES	32631770_ES	32631770_ES
masaje cardíaco	PROCEDIMIENTO	1	0.5	1	masaje cardíaco			masaje cardíaco	masaje cardiaco	32085846_ES	32085846_ES	32085846_ES
marcapasos transvenoso temporal	PROCEDIMIENTO	1	0.5	1	marcapasos transvenoso temporal			marcapasos transvenoso temporal	marcapasos transvenoso temporal	32329981_ES	32329981_ES	32329981_ES
marcapasos temporal	PROCEDIMIENTO	1	0.5	1	marcapasos temporal			marcapasos temporal	marcapasos temporal	32329981_ES		32329981_ES
marcapasos	PROCEDIMIENTO	1	0.5	1	marcapasos			marcapasos	marcapasos	32638347C_ES	32638347C_ES	32638347C_ES
lavado gástrico	PROCEDIMIENTO	1	0.5	1	lavado gástrico	43269009, 258460002, 173830003		lavado gástrico	lavado gastrico	32161941_ES	32161941_ES	32161941_ES
lavado broncoalveolar, sangre	PROCEDIMIENTO	1	0.5	1	lavado broncoalveolar , sangre			lavado broncoalveolar, sangre	lavado broncoalveolar sangre	32615155_ES	32615155_ES	32615155_ES
lavado broncoalveolar y de esputo	PROCEDIMIENTO	1	0.5	1	lavado broncoalveolar y de esputo			lavado broncoalveolar y de esputo	lavado broncoalveolar y de esputo	32277408_ES	32277408_ES	32277408_ES
lactancia materna	PROCEDIMIENTO	1	0.5	1	lactancia materno	12434007	C0006147	lactancia materna	lactancia materna	32318729_ES	32318729_ES	32318729_ES
lactancia	PROCEDIMIENTO	1	0.5	1	lactancia	3658006	C0231330	lactancia	lactancia	32637327B_ES	32637327B_ES	32637327B_ES
intubada y con ventilación	PROCEDIMIENTO	1	0.5	1	intubar y con ventilación			intubada y con ventilación	intubada y con ventilacion	32363336_ES	32363336_ES	32363336_ES
intubación y sedación	PROCEDIMIENTO	1	0.5	1	intubación y sedación			intubación y sedación	intubacion y sedacion	32426200_ES	32426200_ES	32426200_ES
intubación traqueal	PROCEDIMIENTO	1	0.5	1	intubación traqueal	718447001		intubación traqueal	intubacion traqueal	32651243_ES	32651243_ES	32651243_ES
interferón por vía inhalatoria	PROCEDIMIENTO	1	0.5	1	interferón por vía inhalatorio			interferón por vía inhalatoria	interferon por via inhalatoria	32292053_ES	32292053_ES	32292053_ES
inmunosupresores	PROCEDIMIENTO	1	0.5	1	inmunosupresor	372823004	C0021081	inmunosupresores	inmunosupresores	32631645_ES	32631645_ES	32631645_ES
inmunosupresor	PROCEDIMIENTO	1	0.5	1	inmunosupresor	372823004	C0021081	inmunosupresor	inmunosupresor	32622819A_ES		32622819A_ES
inmunofluorescencia indirecta	PROCEDIMIENTO	1	0.5	1	inmunofluorescencia indirecto	767096000	C0282647	inmunofluorescencia indirecta	inmunofluorescencia indirecta	32651243_ES	32651243_ES	32651243_ES
infusión i.v	PROCEDIMIENTO	1	0.5	1	infusión i . v	14152002		infusión i.v	infusion iv	32617223_ES	32617223_ES	32617223_ES
inducción del parto	PROCEDIMIENTO	1	0.5	1	inducción de+el parto	31208007		inducción del parto	induccion del parto	32590725_ES		32590725_ES
i.v	PROCEDIMIENTO	1	0.5	1	i . v			i.v	iv	32427645_ES	32427645_ES	32427645_ES
holter	PROCEDIMIENTO	1	0.5	1	holter			Holter	holter	32636116_ES	32636116_ES	32636116_ES
hidratación oral	PROCEDIMIENTO	1	0.5	1	hidratación oral	281798001		hidratación oral	hidratacion oral	32198834_ES	32198834_ES	32198834_ES
hidratación	PROCEDIMIENTO	1	0.5	1	hidratación			hidratación	hidratacion	32639064_ES	32639064_ES	32639064_ES
heparina de bajo peso molecular y oxígeno	PROCEDIMIENTO	1	0.5	1	heparina de bajo peso molecular y oxígeno	373294004		heparina de bajo peso molecular y oxígeno	heparina de bajo peso molecular y oxigeno	32294340_ES	32294340_ES	32294340_ES
hemofiltración continua venovenosa	PROCEDIMIENTO	1	0.5	1	hemofiltración continuo venovenoso	233585000		hemofiltración continua venovenosa	hemofiltracion continua venovenosa	32617903A_ES	32617903A_ES	32617903A_ES
hemocultivo	PROCEDIMIENTO	1	0.5	1	hemocultivo	30088009	C0200949	hemocultivo	hemocultivo	32640066_ES	32640066_ES	32640066_ES
gastroestomía endoscópica percutánea	PROCEDIMIENTO	1	0.5	1	gastroestomía endoscópico percutáneo	235159007		gastroestomía endoscópica percutánea	gastroestomia endoscopica percutanea	32426200_ES	32426200_ES	32426200_ES
gasometría venosa del cordón	PROCEDIMIENTO	1	0.5	1	gasometría venoso de+el cordón			gasometría venosa del cordón	gasometria venosa del cordon	32590725_ES	32590725_ES	32590725_ES
gammagrafía de perfusión	PROCEDIMIENTO	1	0.5	1	gammagrafía de perfusión			gammagrafía de perfusión	gammagrafia de perfusion	32360439-C_ES	32360439-C_ES	32360439-C_ES
gammaglobulina i.v	PROCEDIMIENTO	1	0.5	1	gammaglobulina i . v	116648000	C0017007	gammaglobulina i.v	gammaglobulina iv	32292053_ES	32292053_ES	32292053_ES
fármacos inmunosupresores	PROCEDIMIENTO	1	0.5	1	fármaco inmunosupresor			fármacos inmunosupresores	farmacos inmunosupresores	32276139_ES		32276139_ES
fármacos antivíricos	PROCEDIMIENTO	1	0.5	1	fármaco antivírico			fármacos antivíricos	farmacos antiviricos	32246917_ES	32246917_ES	32246917_ES
frotis orofaríngeos y nasofaríngeos	PROCEDIMIENTO	1	0.5	1	frotis orofaríngeo y nasofaríngeo			frotis orofaríngeos y nasofaríngeos	frotis orofaringeos y nasofaringeos	32586958_ES	32586958_ES	32586958_ES
frotis orofaríngeos y las heces	PROCEDIMIENTO	1	0.5	1	frotis orofaríngeo y el hez			frotis orofaríngeos y las heces	frotis orofaringeos y las heces	32594151_ES	32594151_ES	32594151_ES
frotis orofaríngeos para sars-cov-2	PROCEDIMIENTO	1	0.5	1	frotis orofaríngeo para sars-cov-2			frotis orofaríngeos para SARS-CoV-2	frotis orofaringeos para sarscov2	32246917_ES	32246917_ES	32246917_ES
frotis orofaríngeos	PROCEDIMIENTO	1	0.5	1	frotis orofaríngeo			frotis orofaríngeos	frotis orofaringeos	32246917_ES	32246917_ES	32246917_ES
frotis orofaríngeo y nasofaríngeo bilateral	PROCEDIMIENTO	1	0.5	1	frotis orofaríngeo y nasofaríngeo bilateral			frotis orofaríngeo y nasofaríngeo bilateral	frotis orofaringeo y nasofaringeo bilateral	32318729_ES	32318729_ES	32318729_ES
frotis nasofaríngeos repetidos para sars-cov-2	PROCEDIMIENTO	1	0.5	1	frotis nasofaríngeo repetir para sars-cov-2			frotis nasofaríngeos repetidos para SARS-CoV-2	frotis nasofaringeos repetidos para sarscov2	32557532_ES	32557532_ES	32557532_ES
frotis nasofaríngeos para	PROCEDIMIENTO	1	0.5	1	frotis nasofaríngeo para			frotis nasofaríngeos para	frotis nasofaringeos para	32639461_ES	32639461_ES	32639461_ES
frotis nasofaríngeo/orofaríngeos	PROCEDIMIENTO	1	0.5	1	frotis nasofaríngeo / orofaríngeo			frotis nasofaríngeo/orofaríngeos	frotis nasofaringeoorofaringeos	32641443_ES	32641443_ES	32641443_ES
frotis nasofaríngeo, orina, heces y líquido cefalorraquídeo	PROCEDIMIENTO	1	0.5	1	frotis nasofaríngeo , orina , hez y líquido cefalorraquídeo			frotis nasofaríngeo, orina, heces y líquido cefalorraquídeo	frotis nasofaringeo orina heces y liquido cefalorraquideo	32594151_ES	32594151_ES	32594151_ES
frotis nasofaríngeo y esputo	PROCEDIMIENTO	1	0.5	1	frotis nasofaríngeo y esputo			frotis nasofaríngeo y esputo	frotis nasofaringeo y esputo	32638347A_ES	32638347A_ES	32638347A_ES
frotis nasofaríngeo en las fosas nasales	PROCEDIMIENTO	1	0.5	1	frotis nasofaríngeo en el fosa nasal			frotis nasofaríngeo en las fosas nasales	frotis nasofaringeo en las fosas nasales	32073161_ES	32073161_ES	32073161_ES
frotis inicial de covid-19	PROCEDIMIENTO	1	0.5	1	frotis inicial de covid-19			frotis inicial de COVID-19	frotis inicial de covid19	32423911_ES	32423911_ES	32423911_ES
frotis de sangre periférica	PROCEDIMIENTO	1	0.5	1	frotis de sangre periférico	117023006		frotis de sangre periférica	frotis de sangre periferica	32294340_ES	32294340_ES	32294340_ES
frotis de sangre	PROCEDIMIENTO	1	0.5	1	frotis de sangre			frotis de sangre	frotis de sangre	32247016_ES		32247016_ES
frotis anal	PROCEDIMIENTO	1	0.5	1	frotis anal			frotis anal	frotis anal	32179908_ES	32179908_ES	32179908_ES
fonendoscopio	PROCEDIMIENTO	1	0.5	1	fonendoscopio			fonendoscopio	fonendoscopio	32292053_ES	32292053_ES	32292053_ES
fibrobroncoscopia	PROCEDIMIENTO	1	0.5	1	fibrobroncoscopia	85765000	C0189391	fibrobroncoscopia	fibrobroncoscopia	32174057_ES	32174057_ES	32174057_ES
fertilización in vitro	PROCEDIMIENTO	1	0.5	1	fertilización in vitro	52637005		fertilización in vitro	fertilizacion in vitro	32363217_ES	32363217_ES	32363217_ES
fasciotomías en ambos brazos y ambas piernas	PROCEDIMIENTO	1	0.5	1	fasciotomía en ambos brazo y ambos pierna			fasciotomías en ambos brazos y ambas piernas	fasciotomias en ambos brazos y ambas piernas	32622823_ES	32622823_ES	32622823_ES
exudado nasofaríngeo	PROCEDIMIENTO	1	0.5	1	exudado nasofaríngeo			exudado nasofaríngeo	exudado nasofaringeo	32622483_ES	32622483_ES	32622483_ES
extubación paliativa	PROCEDIMIENTO	1	0.5	1	extubación paliativo			extubación paliativa	extubacion paliativa	32360439-C_ES	32360439-C_ES	32360439-C_ES
exploración torácica y abdominal	PROCEDIMIENTO	1	0.5	1	exploración torácico y abdominal			exploración torácica y abdominal	exploracion toracica y abdominal	32584431_ES	32584431_ES	32584431_ES
exploración otoscópica	PROCEDIMIENTO	1	0.5	1	exploración otoscópica			exploración otoscópica	exploracion otoscopica	32267483_ES	32267483_ES	32267483_ES
exploración neurológica, respiratoria y abdominal	PROCEDIMIENTO	1	0.5	1	exploración neurológico , respiratorio y abdominal			exploración neurológica, respiratoria y abdominal	exploracion neurologica respiratoria y abdominal	32639064_ES	32639064_ES	32639064_ES
exploración microscópica	PROCEDIMIENTO	1	0.5	1	exploración microscópico			exploración microscópica	exploracion microscopica	32619736_ES	32619736_ES	32619736_ES
exploración intraoral	PROCEDIMIENTO	1	0.5	1	exploración intraoral			exploración intraoral	exploracion intraoral	32631770_ES	32631770_ES	32631770_ES
exploración endoscópica	PROCEDIMIENTO	1	0.5	1	exploración endoscópico			exploración endoscópica	exploracion endoscopica	32267483_ES		32267483_ES
exploración del nervio óptico	PROCEDIMIENTO	1	0.5	1	exploración de+el nervio óptico	171671002		exploración del nervio óptico	exploracion del nervio optico	32592761_ES	32592761_ES	32592761_ES
exploración de la motilidad ocular	PROCEDIMIENTO	1	0.5	1	exploración de el motilidad ocular			exploración de la motilidad ocular	exploracion de la motilidad ocular	32592761_ES	32592761_ES	32592761_ES
exploración de la boca	PROCEDIMIENTO	1	0.5	1	exploración de el boca			exploración de la boca	exploracion de la boca	32593478_ES	32593478_ES	32593478_ES
exploración cutánea	PROCEDIMIENTO	1	0.5	1	exploración cutáneo			exploración cutánea	exploracion cutanea	32584431_ES	32584431_ES	32584431_ES
exploración cognitiva	PROCEDIMIENTO	1	0.5	1	exploración cognitivo			exploración cognitiva	exploracion cognitiva	32601756_ES	32601756_ES	32601756_ES
exploración cervical	PROCEDIMIENTO	1	0.5	1	exploración cervical			exploración cervical	exploracion cervical	32590725_ES	32590725_ES	32590725_ES
exploración cardiopulmonar	PROCEDIMIENTO	1	0.5	1	exploración cardiopulmonar			exploración cardiopulmonar	exploracion cardiopulmonar	32587121_ES	32587121_ES	32587121_ES
exploración abdominal	PROCEDIMIENTO	1	0.5	1	exploración abdominal	41603008		exploración abdominal	exploracion abdominal	32294340_ES	32294340_ES	32294340_ES
exploraciones físicas	PROCEDIMIENTO	1	0.5	1	exploración físico			exploraciones físicas	exploraciones fisicas	32168162_ES	32168162_ES	32168162_ES
evaluación reumatológica	PROCEDIMIENTO	1	0.5	1	evaluación reumatológico	170846007		evaluación reumatológica	evaluacion reumatologica	32292867_ES	32292867_ES	32292867_ES
evaluación oftalmológica	PROCEDIMIENTO	1	0.5	1	evaluación oftalmológico	170719007		evaluación oftalmológica	evaluacion oftalmologica	32592761_ES	32592761_ES	32592761_ES
evaluación ecocardiográfica	PROCEDIMIENTO	1	0.5	1	evaluación ecocardiográfico			evaluación ecocardiográfica	evaluacion ecocardiografica	32265235_ES	32265235_ES	32265235_ES
evaluación de las extremidades inferiores	PROCEDIMIENTO	1	0.5	1	evaluación de el extremidad inferior			evaluación de las extremidades inferiores	evaluacion de las extremidades inferiores	32617903B_ES	32617903B_ES	32617903B_ES
estudios de conducción nerviosa sensorial	PROCEDIMIENTO	1	0.5	1	estudio de conducción nervioso sensorial			estudios de conducción nerviosa sensorial	estudios de conduccion nerviosa sensorial	32619798_ES	32619798_ES	32619798_ES
estudio serológico	PROCEDIMIENTO	1	0.5	1	estudio serológico	88667002		estudio serológico	estudio serologico	32585767_ES	32585767_ES	32585767_ES
esteroides preventivos	PROCEDIMIENTO	1	0.5	1	esteroide preventivo			esteroides preventivos	esteroides preventivos	32554811_ES	32554811_ES	32554811_ES
esteroides por vía tópica	PROCEDIMIENTO	1	0.5	1	esteroide por vía tópico			esteroides por vía tópica	esteroides por via topica	32605712_ES	32605712_ES	32605712_ES
esteroides oftálmicos	PROCEDIMIENTO	1	0.5	1	esteroide oftálmico			esteroides oftálmicos	esteroides oftalmicos	32417987_ES	32417987_ES	32417987_ES
esteroides i.v	PROCEDIMIENTO	1	0.5	1	esteroide i . v			esteroides i.v	esteroides iv	32418288_ES	32418288_ES	32418288_ES
estabilización pulmonar	PROCEDIMIENTO	1	0.5	1	estabilización pulmonar			estabilización pulmonar	estabilizacion pulmonar	32399694­­_ES	32399694­­_ES	32399694­­_ES
esplenectomía	PROCEDIMIENTO	1	0.5	1	esplenectomía	234319005, 64422000		esplenectomía	esplenectomia	32198834_ES	32198834_ES	32198834_ES
ensayo rt-pcr del LCR	PROCEDIMIENTO	1	0.5	1	ensayo rt-pcr de+el LCR			ensayo RT-PCR del LCR	ensayo rtpcr del LCR	32589794_ES	32589794_ES	32589794_ES
ensayo inmunocromatográfico	PROCEDIMIENTO	1	0.5	1	ensayo inmunocromatográfico			ensayo inmunocromatográfico	ensayo inmunocromatografico	32585767_ES	32585767_ES	32585767_ES
ensayo de inmunoadsorción enzimática	PROCEDIMIENTO	1	0.5	1	ensayo de inmunoadsorción enzimático			ensayo de inmunoadsorción enzimática	ensayo de inmunoadsorcion enzimatica	32292053_ES	32292053_ES	32292053_ES
enjuagues bucales antisépticos	PROCEDIMIENTO	1	0.5	1	enjuague bucal antiséptico			enjuagues bucales antisépticos	enjuagues bucales antisepticos	32589314_ES	32589314_ES	32589314_ES
electromioneurograma	PROCEDIMIENTO	1	0.5	1	electromioneurograma			electromioneurograma	electromioneurograma	32601756_ES	32601756_ES	32601756_ES
electroforesis de proteína sérica	PROCEDIMIENTO	1	0.5	1	electroforesis de proteína sérico	4903000		electroforesis de proteína sérica	electroforesis de proteina serica	32615155_ES	32615155_ES	32615155_ES
electroestimulación	PROCEDIMIENTO	1	0.5	1	electroestimulación	258023007		electroestimulación	electroestimulacion	32329981_ES	32329981_ES	32329981_ES
