span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename	filename_positive	filename_certain
exantema pálido maculopapular	SINTOMA	1	0.5	1	exantema pálido maculopapular	47725002		exantema pálido maculopapular	exantema palido maculopapular	32427161_ES	32427161_ES	32427161_ES
exantema pruriginoso	SINTOMA	1	0.5	1	exantema pruriginoso			exantema pruriginoso	exantema pruriginoso	32641443_ES	32641443_ES	32641443_ES
exantema persistente	SINTOMA	1	0.5	1	exantema persistente			exantema persistente	exantema persistente	32265235_ES	32265235_ES	32265235_ES
exantema generalizado morbiliforme en el tronco y las extremidades	SINTOMA	1	0.5	1	exantema generalizar morbiliforme en el tronco y el extremidad			exantema generalizado morbiliforme en el tronco y las extremidades	exantema generalizado morbiliforme en el tronco y las extremidades	32282312_ES	32282312_ES	32282312_ES
exantema eritematoso generalizado	SINTOMA	1	0.5	1	exantema eritematoso generalizar			exantema eritematoso generalizado	exantema eritematoso generalizado	32640066_ES	32640066_ES	32640066_ES
exantema eritematoso en la zona ventral	SINTOMA	1	0.5	1	exantema eritematoso en el zona ventral			exantema eritematoso en la zona ventral	exantema eritematoso en la zona ventral	32622819B_ES	32622819B_ES	32622819B_ES
exantema en las extremidades inferiores	SINTOMA	1	0.5	1	exantema en el extremidad inferior			exantema en las extremidades inferiores	exantema en las extremidades inferiores	32554425_ES	32554425_ES	32554425_ES
exantema en la cadera	SINTOMA	1	0.5	1	exantema en el cadera			exantema en la cadera	exantema en la cadera	32602610_ES	32602610_ES	32602610_ES
exantema dorsal pruriginoso pasajero	SINTOMA	1	0.5	1	exantema dorsal pruriginoso pasajero			exantema dorsal pruriginoso pasajero	exantema dorsal pruriginoso pasajero	32399950_ES	32399950_ES	32399950_ES
exantema cutáneo	SINTOMA	1	0.5	1	exantema cutáneo			exantema cutáneo	exantema cutaneo	32584431_ES	32584431_ES	32584431_ES
estridor	SINTOMA	1	0.5	1	estridor	70407001	C0038450	estridor	estridor	32620682_ES	32620682_ES	32620682_ES
estreñimiento	SINTOMA	1	0.5	1	estreñimiento	363693003, 14760008		estreñimiento	estrenimiento	32562891_ES	32562891_ES	32562891_ES
estertores leves en dos tercios del pulmón	SINTOMA	1	0.5	1	estertor leve en 2 tercio de+el pulmón			estertores leves en dos tercios del pulmón	estertores leves en dos tercios del pulmon	32606044_ES	32606044_ES	32606044_ES
estertores inspiratorios basales	SINTOMA	1	0.5	1	estertor inspiratorio basal			estertores inspiratorios basales	estertores inspiratorios basales	32612435_ES	32612435_ES	32612435_ES
estertores húmedos en las bases de ambos pulmones	SINTOMA	1	0.5	1	estertor húmedo en el base de ambos pulmón			estertores húmedos en las bases de ambos pulmones	estertores humedos en las bases de ambos pulmones	32032497_ES	32032497_ES	32032497_ES
estertores gruesos en ambos pulmones	SINTOMA	1	0.5	1	estertor grueso en ambos pulmón			estertores gruesos en ambos pulmones	estertores gruesos en ambos pulmones	32266524_ES	32266524_ES	32266524_ES
estertores bronquiales	SINTOMA	1	0.5	1	estertor bronquial			estertores bronquiales	estertores bronquiales	32623310_ES	32623310_ES	32623310_ES
esputo parduzco	SINTOMA	1	0.5	1	esputo parduzco			esputo parduzco	esputo parduzco	32553608­_A_ES	32553608­_A_ES	32553608­_A_ES
esplenomegalia a la palpación	SINTOMA	1	0.5	1	esplenomegalia a el palpación			esplenomegalia a la palpación	esplenomegalia a la palpacion	32292053_ES		32292053_ES
espasmos	SINTOMA	1	0.5	1	espasmo	45352006	C0037763	espasmos	espasmos	32605766_ES	32605766_ES	32605766_ES
erupción de placas eritematosas pruriginosas extendidas	SINTOMA	1	0.5	1	erupción de placa eritematoso pruriginoso extender			erupción de placas eritematosas pruriginosas extendidas	erupcion de placas eritematosas pruriginosas extendidas	32294273_ES	32294273_ES	32294273_ES
eructos	SINTOMA	1	0.5	1	eructo			eructos	eructos	32562891_ES	32562891_ES	32562891_ES
eritema que empeoraba progresivamente en el pulgar y en el cuarto dedo de la mano	SINTOMA	1	0.5	1	eritema que empeorar progresivamente en el pulgar y en el 4 dedo de el mano			eritema que empeoraba progresivamente en el pulgar y en el cuarto dedo de la mano	eritema que empeoraba progresivamente en el pulgar y en el cuarto dedo de la mano	32292054_ES	32292054_ES	32292054_ES
eritema infiltrado bien delimitado en el tronco	SINTOMA	1	0.5	1	eritema infiltrar bien delimitar en el tronco			eritema infiltrado bien delimitado en el tronco	eritema infiltrado bien delimitado en el tronco	32425356_ES	32425356_ES	32425356_ES
eritema faríngeo	SINTOMA	1	0.5	1	eritema faríngeo			eritema faríngeo	eritema faringeo	32292867_ES	32292867_ES	32292867_ES
eritema calórico, hinchado y doloroso	SINTOMA	1	0.5	1	eritema calórico , hinchar y doloroso			eritema calórico, hinchado y doloroso	eritema calorico hinchado y doloroso	32427645_ES	32427645_ES	32427645_ES
equimosis cutánea	SINTOMA	1	0.5	1	equimosis cutáneo			equimosis cutánea	equimosis cutanea	32277408_ES	32277408_ES	32277408_ES
epistaxis en las extremidades inferiores	SINTOMA	1	0.5	1	epistaxis en el extremidad inferior			epistaxis en las extremidades inferiores	epistaxis en las extremidades inferiores	32294340_ES	32294340_ES	32294340_ES
entumecimiento y frío en la extremidad inferior	SINTOMA	1	0.5	1	entumecimiento y frío en el extremidad inferior			entumecimiento y frío en la extremidad inferior	entumecimiento y frio en la extremidad inferior	32589931_ES	32589931_ES	32589931_ES
entumecimiento facial	SINTOMA	1	0.5	1	entumecimiento facial	309557009	C0239511	entumecimiento facial	entumecimiento facial	32586958_ES	32586958_ES	32586958_ES
entumecimiento	SINTOMA	1	0.5	1	entumecimiento	44077006	C0028643	entumecimiento	entumecimiento	32360439-D_ES	32360439-D_ES	32360439-D_ES
enlentecimiento generalizado	SINTOMA	1	0.5	1	enlentecimiento generalizar			enlentecimiento generalizado	enlentecimiento generalizado	32418288_ES	32418288_ES	32418288_ES
engrosamiento pleural	SINTOMA	1	0.5	1	engrosamiento pleural	73725006	C0264545, C2720436	engrosamiento pleural	engrosamiento pleural	32073161_ES	32073161_ES	32073161_ES
engrosamiento mucoso apreciado en los senos esfenoidales	SINTOMA	1	0.5	1	engrosamiento mucoso apreciar en el seno esfenoidal			engrosamiento mucoso apreciado en los senos esfenoidales	engrosamiento mucoso apreciado en los senos esfenoidales	32563170_ES	32563170_ES	32563170_ES
engrosamiento miocárdico	SINTOMA	1	0.5	1	engrosamiento miocárdico			engrosamiento miocárdico	engrosamiento miocardico	32622819B_ES		32622819B_ES
engrosamiento de la pared miocárdica	SINTOMA	1	0.5	1	engrosamiento de el pared miocárdico			engrosamiento de la pared miocárdica	engrosamiento de la pared miocardica	32282027_ES	32282027_ES	32282027_ES
engrosamiento centrilobular y septal bibasal	SINTOMA	1	0.5	1	engrosamiento centrilobular y septal bibasal			engrosamiento centrilobular y septal bibasal	engrosamiento centrilobular y septal bibasal	32222713_ES	32222713_ES	32222713_ES
en la piel de antebrazos y piernas	SINTOMA	1	0.5	1	en el piel de antebrazo y pierna			en la piel de antebrazos y piernas	en la piel de antebrazos y piernas	32636116_ES	32636116_ES	32636116_ES
empeoramiento del estado general	SINTOMA	1	0.5	1	empeoramiento de+el estado general			empeoramiento del estado general	empeoramiento del estado general	32351657_ES	32351657_ES	32351657_ES
empeoramiento de la función motora	SINTOMA	1	0.5	1	empeoramiento de el función motor			empeoramiento de la función motora	empeoramiento de la funcion motora	32364123_ES	32364123_ES	32364123_ES
embarazo	SINTOMA	1	0.5	1	embarazo	289908002	C0032961	embarazo	embarazo	32161941_ES		32161941_ES
embarazada	SINTOMA	1	0.5	1	embarazar	77386006, 161732006	C0032961, C0549169, C0549206, C0600457	embarazada	embarazada	32161941_ES	32161941_ES	32161941_ES
elevación difusa del segmento ST y el roce pericárdico	SINTOMA	1	0.5	1	elevación difuso de+el segmento ST y el roce pericárdico			elevación difusa del segmento ST y el roce pericárdico	elevacion difusa del segmento ST y el roce pericardico	32607304_Es	32607304_Es	32607304_Es
elevación del segmento ST inferolateral	SINTOMA	1	0.5	1	elevación de+el segmento ST inferolateral			elevación del segmento ST inferolateral	elevacion del segmento ST inferolateral	32593338_ES	32593338_ES	32593338_ES
elevación del segmento ST difusa	SINTOMA	1	0.5	1	elevación de+el segmento ST difuso			elevación del segmento ST difusa	elevacion del segmento ST difusa	32635747_ES	32635747_ES	32635747_ES
elevación del segmento ST ascendente en I y aVL	SINTOMA	1	0.5	1	elevación de+el segmento ST ascendente en I y avl			elevación del segmento ST ascendente en I y aVL	elevacion del segmento ST ascendente en I y aVL	32363351_ES	32363351_ES	32363351_ES
elevación del segmento ST	SINTOMA	1	0.5	1	elevación de+el segmento ST			elevación del segmento ST	elevacion del segmento ST	32277408_ES		32277408_ES
elevación del dímerod	SINTOMA	1	0.5	1	elevación de+el dímerod			elevación del dímeroD	elevacion del dimerod	32631646_ES	32631646_ES	32631646_ES
elevación de troponinas	SINTOMA	1	0.5	1	elevación de troponina			elevación de troponinas	elevacion de troponinas	3229222_ES	3229222_ES	3229222_ES
elevación de los neutrófilos	SINTOMA	1	0.5	1	elevación de el neutrófilo			elevación de los neutrófilos	elevacion de los neutrofilos	32653210_ES	32653210_ES	32653210_ES
elevación de la aspartato-aminotransferasa	SINTOMA	1	0.5	1	elevación de el aspartato-aminotransferasa			elevación de la aspartato-aminotransferasa	elevacion de la aspartatoaminotransferasa	32586752_ES	32586752_ES	32586752_ES
elevación de la amilasa plasmática	SINTOMA	1	0.5	1	elevación de el amilasa plasmático			elevación de la amilasa plasmática	elevacion de la amilasa plasmatica	32653210_ES	32653210_ES	32653210_ES
elevación de ST en V3	SINTOMA	1	0.5	1	elevación de ST en V3			elevación de ST en V3	elevacion de ST en V3	32427645_ES	32427645_ES	32427645_ES
elevación cóncava del ST y descenso del PR	SINTOMA	1	0.5	1	elevación cóncavo de+el ST y descenso de+el PR			elevación cóncava del ST y descenso del PR	elevacion concava del ST y descenso del PR	3229222_ES	3229222_ES	3229222_ES
elevación concaviforme y difusa del ST	SINTOMA	1	0.5	1	elevación concaviforme y difuso de+el ST			elevación concaviforme y difusa del ST	elevacion concaviforme y difusa del ST	3229222_ES	3229222_ES	3229222_ES
edemas con fóvea	SINTOMA	1	0.5	1	edema con fóvea	5008001, 284521000		edemas con fóvea	edemas con fovea	32292867_ES		32292867_ES
edema subepicárdico en la pared del ventrículo	SINTOMA	1	0.5	1	edema subepicárdico en el pared de+el ventrículo			edema subepicárdico en la pared del ventrículo	edema subepicardico en la pared del ventriculo	32556106_ES	32556106_ES	32556106_ES
edema parietal miocárdico	SINTOMA	1	0.5	1	edema parietal miocárdico			edema parietal miocárdico	edema parietal miocardico	32282027_ES	32282027_ES	
edema papilar dérmico	SINTOMA	1	0.5	1	edema papilar dérmico			edema papilar dérmico	edema papilar dermico	32352486_ES	32352486_ES	32352486_ES
edema palpebral	SINTOMA	1	0.5	1	edema palpebral	193967004	C0560024	edema palpebral	edema palpebral	32423738_ES	32423738_ES	32423738_ES
edema en la pierna	SINTOMA	1	0.5	1	edema en el pierna	102574007	C0235886	edema en la pierna	edema en la pierna	32399449_ES	32399449_ES	32399449_ES
edema con fóvea bilateral en las extremidades inferiores	SINTOMA	1	0.5	1	edema con fóvea bilateral en el extremidad inferior			edema con fóvea bilateral en las extremidades inferiores	edema con fovea bilateral en las extremidades inferiores	32607304_Es	32607304_Es	32607304_Es
edema bilateral pretibial	SINTOMA	1	0.5	1	edema bilateral pretibial			edema bilateral pretibial	edema bilateral pretibial	32622819B_ES	32622819B_ES	32622819B_ES
edema	SINTOMA	1	0.5	1	edema	423666004, 267038008, 79654002	C0013604, C0013604, C0013604	edema	edema	32631646_ES	32631646_ES	32631646_ES
déficit de atención	SINTOMA	1	0.5	1	déficit de atención			déficit de atención	deficit de atencion	32637266B_ES	32637266B_ES	32637266B_ES
dorsalgia en la zona dorsal-lumbar	SINTOMA	1	0.5	1	dorsalgia en el zona dorsal-lumbar			dorsalgia en la zona dorsal-lumbar	dorsalgia en la zona dorsallumbar	32644205_ES	32644205_ES	32644205_ES
dolor torácico opresivo	SINTOMA	1	0.5	1	dolor torácico opresivo	371030007		dolor torácico opresivo	dolor toracico opresivo	32267502_ES	32267502_ES	32267502_ES
dolor torácico intenso que radiaba a su brazo	SINTOMA	1	0.5	1	dolor torácico intenso que radiar a su brazo			dolor torácico intenso que radiaba a su brazo	dolor toracico intenso que radiaba a su brazo	32593338_ES	32593338_ES	32593338_ES
dolor torácico agudo al respirar	SINTOMA	1	0.5	1	dolor torácico agudo a+el respirar	274664007		dolor torácico agudo al respirar	dolor toracico agudo al respirar	32399449-B_ES	32399449-B_ES	32399449-B_ES
dolor significativo a la palpación	SINTOMA	1	0.5	1	dolor significativo a el palpación			dolor significativo a la palpación	dolor significativo a la palpacion	32293714_ES		32293714_ES
dolor retroorbital	SINTOMA	1	0.5	1	dolor retroorbital			dolor retroorbital	dolor retroorbital	32653906_ES	32653906_ES	32653906_ES
dolor pleural	SINTOMA	1	0.5	1	dolor pleural	2237002	C0008033	dolor pleural	dolor pleural	32402687-B_ES	32402687-B_ES	32402687-B_ES
dolor muscular	SINTOMA	1	0.5	1	dolor muscular	68962001	C0231528	dolor muscular	dolor muscular	32208010_ES		32208010_ES
dolor epigástrico, irradiado a ambos hipocondrios	SINTOMA	1	0.5	1	dolor epigástrico , irradiar a ambos hipocondrio			dolor epigástrico, irradiado a ambos hipocondrios	dolor epigastrico irradiado a ambos hipocondrios	32653210_ES	32653210_ES	32653210_ES
dolor en su pierna	SINTOMA	1	0.5	1	dolor en su pierna			dolor en su pierna	dolor en su pierna	32399449_ES	32399449_ES	32399449_ES
dolor en miembro inferior	SINTOMA	1	0.5	1	dolor en miembro inferior	287048003	C0564823	dolor en miembro inferior	dolor en miembro inferior	32631646_ES	32631646_ES	32631646_ES
dolor en los tobillos y una ligera inflamación del tobillo	SINTOMA	1	0.5	1	dolor en el tobillo y uno ligero inflamación de+el tobillo			dolor en los tobillos y una ligera inflamación del tobillo	dolor en los tobillos y una ligera inflamacion del tobillo	32606044_ES	32606044_ES	32606044_ES
dolor en los tobillos	SINTOMA	1	0.5	1	dolor en el tobillo			dolor en los tobillos	dolor en los tobillos	32606044_ES	32606044_ES	32606044_ES
dolor en las extremidades inferiores	SINTOMA	1	0.5	1	dolor en el extremidad inferior			dolor en las extremidades inferiores	dolor en las extremidades inferiores	32653906_ES	32653906_ES	32653906_ES
dolor en la región abdominal inferior	SINTOMA	1	0.5	1	dolor en el región abdominal inferior			dolor en la región abdominal inferior	dolor en la region abdominal inferior	32161941_ES	32161941_ES	32161941_ES
dolor en la pierna	SINTOMA	1	0.5	1	dolor en el pierna	316941000119108	C4751096	dolor en la pierna	dolor en la pierna	32399449-B_ES	32399449-B_ES	32399449-B_ES
dolor e inflamación persistente en ambos tobillos	SINTOMA	1	0.5	1	dolor y inflamación persistente en ambos tobillo			dolor e inflamación persistente en ambos tobillos	dolor e inflamacion persistente en ambos tobillos	32606044_ES	32606044_ES	32606044_ES
dolor de nuca	SINTOMA	1	0.5	1	dolor de nuca	297128006	C0573983	dolor de nuca	dolor de nuca	32414534_ES	32414534_ES	32414534_ES
dolor de muelas	SINTOMA	1	0.5	1	dolor de muela			dolor de muelas	dolor de muelas	32631770_ES	32631770_ES	32631770_ES
dolor con el movimiento ocular	SINTOMA	1	0.5	1	dolor con el movimiento ocular			dolor con el movimiento ocular	dolor con el movimiento ocular	32592761_ES		32592761_ES
dolor cervical	SINTOMA	1	0.5	1	dolor cervical			dolor cervical	dolor cervical	32414534_ES	32414534_ES	32414534_ES
dolor articular	SINTOMA	1	0.5	1	dolor articular	57676002	C0003862	dolor articular	dolor articular	32606044_ES	32606044_ES	32606044_ES
dolor abdominal intenso generalizado	SINTOMA	1	0.5	1	dolor abdominal intenso generalizar	102614006	C0344304	dolor abdominal intenso generalizado	dolor abdominal intenso generalizado	32640066_ES	32640066_ES	32640066_ES
dolor abdominal en el área epigástrica	SINTOMA	1	0.5	1	dolor abdominal en el área epigástrico			dolor abdominal en el área epigástrica	dolor abdominal en el area epigastrica	32351657_ES	32351657_ES	32351657_ES
dolor abdominal difuso a la palpación	SINTOMA	1	0.5	1	dolor abdominal difuso a el palpación	43478001		dolor abdominal difuso a la palpación	dolor abdominal difuso a la palpacion	32639461_ES	32639461_ES	32639461_ES
dolor a la palpación sinusal	SINTOMA	1	0.5	1	dolor a el palpación sinusal	247348008		dolor a la palpación sinusal	dolor a la palpacion sinusal	32292867_ES		32292867_ES
dolor a la palpación en la pared torácica	SINTOMA	1	0.5	1	dolor a el palpación en el pared torácico			dolor a la palpación en la pared torácica	dolor a la palpacion en la pared toracica	32593338_ES		32593338_ES
dolor a la palpación	SINTOMA	1	0.5	1	dolor a el palpación	247348008		dolor a la palpación	dolor a la palpacion	32292867_ES		32292867_ES
dispepsia	SINTOMA	1	0.5	1	dispepsia	87548005, 162031009	C0013395, C0013395, C0221512, C1282765	dispepsia	dispepsia	32360439_ES	32360439_ES	32360439_ES
disneico	SINTOMA	1	0.5	1	disneico			disneico	disneico	32196627_ES	32196627_ES	32196627_ES
disnea súbita	SINTOMA	1	0.5	1	disnea súbito			disnea súbita	disnea subita	32247642_ES	32247642_ES	32247642_ES
disnea espiratoria	SINTOMA	1	0.5	1	disnea espiratorio	34560001	C0277856	disnea espiratoria	disnea espiratoria	32073161_ES	32073161_ES	32073161_ES
disnea de esfuerzo y opresión torácica	SINTOMA	1	0.5	1	disnea de esfuerzo y opresión torácico			disnea de esfuerzo y opresión torácica	disnea de esfuerzo y opresion toracica	32277408_ES	32277408_ES	32277408_ES
disnea aguda	SINTOMA	1	0.5	1	disnea agudo			disnea aguda	disnea aguda	32352486_ES	32352486_ES	32352486_ES
disnea a moderados esfuerzos	SINTOMA	1	0.5	1	disnea a moderar esfuerzo			disnea a moderados esfuerzos	disnea a moderados esfuerzos	32622483_ES	32622483_ES	32622483_ES
disminución simétrica de la expansión torácica	SINTOMA	1	0.5	1	disminución simétrico de el expansión torácico			disminución simétrica de la expansión torácica	disminucion simetrica de la expansion toracica	32607304_Es	32607304_Es	32607304_Es
disminución significativa de la hiperintensidad del córtex prefrontal	SINTOMA	1	0.5	1	disminución significativo de el hiperintensidad de+el córtex prefrontal			disminución significativa de la hiperintensidad del córtex prefrontal	disminucion significativa de la hiperintensidad del cortex prefrontal	32589794_ES	32589794_ES	32589794_ES
disminución en los valores de deshidrogenasa láctica	SINTOMA	1	0.5	1	disminución en el valor de deshidrogenasa láctico			disminución en los valores de deshidrogenasa láctica	disminucion en los valores de deshidrogenasa lactica	32587121_ES	32587121_ES	32587121_ES
disminución del apetito	SINTOMA	1	0.5	1	disminución de+el apetito	64379006		disminución del apetito	disminucion del apetito	32606105_ES	32606105_ES	32606105_ES
disminución de proteína c-reactiva	SINTOMA	1	0.5	1	disminución de proteína c-reactivo			disminución de proteína C-reactiva	disminucion de proteina creactiva	32635747_ES	32635747_ES	32635747_ES
disminución de peso	SINTOMA	1	0.5	1	disminución de peso	262285001		disminución de peso	disminucion de peso	32631646_ES	32631646_ES	32631646_ES
disminución de los valores de proteína c-reactiva y de ferritina	SINTOMA	1	0.5	1	disminución de el valor de proteína c-reactivo y de ferritina			disminución de los valores de proteína C-reactiva y de ferritina	disminucion de los valores de proteina creactiva y de ferritina	32648092A_ES	32648092A_ES	32648092A_ES
disminución de los ruidos respiratorios con crepitantes en el campo pulmonar izquierdo inferior	SINTOMA	1	0.5	1	disminución de el ruido respiratorio con crepitante en el campo pulmonar izquierdo inferior			disminución de los ruidos respiratorios con crepitantes en el campo pulmonar izquierdo inferior	disminucion de los ruidos respiratorios con crepitantes en el campo pulmonar izquierdo inferior	32399450_ES	32399450_ES	32399450_ES
disminución de los ruidos respiratorios	SINTOMA	1	0.5	1	disminución de el ruido respiratorio			disminución de los ruidos respiratorios	disminucion de los ruidos respiratorios	32267502_ES	32267502_ES	32267502_ES
disminución de los movimientos fetales	SINTOMA	1	0.5	1	disminución de el movimiento fetal			disminución de los movimientos fetales	disminucion de los movimientos fetales	32363336-B_ES	32363336-B_ES	32363336-B_ES
disminución de los marcadores inflamatorios	SINTOMA	1	0.5	1	disminución de el marcador inflamatorio			disminución de los marcadores inflamatorios	disminucion de los marcadores inflamatorios	32250095_ES	32250095_ES	32250095_ES
disminución de las velocidades de conducción sensitivas en los nervios explorados	SINTOMA	1	0.5	1	disminución de el velocidad de conducción sensitivo en el nervio explorar			disminución de las velocidades de conducción sensitivas en los nervios explorados	disminucion de las velocidades de conduccion sensitivas en los nervios explorados	32364123_ES	32364123_ES	32364123_ES
disminución de la velocidad de conducción motora peroneal	SINTOMA	1	0.5	1	disminución de el velocidad de conducción motor peroneal			disminución de la velocidad de conducción motora peroneal	disminucion de la velocidad de conduccion motora peroneal	32619798_ES	32619798_ES	32619798_ES
disminución de la reactividad a estímulos acústicos	SINTOMA	1	0.5	1	disminución de el reactividad a estímulo acústico			disminución de la reactividad a estímulos acústicos	disminucion de la reactividad a estimulos acusticos	32418288_ES	32418288_ES	32418288_ES
disminución de la ingesta oral	SINTOMA	1	0.5	1	disminución de el ingesta oral			disminución de la ingesta oral	disminucion de la ingesta oral	32360439_ES	32360439_ES	32360439_ES
disminución de la fuerza bilateral	SINTOMA	1	0.5	1	disminución de el fuerza bilateral			disminución de la fuerza bilateral	disminucion de la fuerza bilateral	32617903A_ES	32617903A_ES	32617903A_ES
disminución de la consciencia	SINTOMA	1	0.5	1	disminución de el consciencia			disminución de la consciencia	disminucion de la consciencia	32590204_ES	32590204_ES	32590204_ES
disminución de la asat	SINTOMA	1	0.5	1	disminución de el asat			disminución de la ASAT	disminucion de la asat	32635747_ES	32635747_ES	32635747_ES
disminución de la actividad sistólica ventricular	SINTOMA	1	0.5	1	disminución de el actividad sistólico ventricular			disminución de la actividad sistólica ventricular	disminucion de la actividad sistolica ventricular	32607304_Es	32607304_Es	32607304_Es
disminución bilateral de los ruidos respiratorios	SINTOMA	1	0.5	1	disminución bilateral de el ruido respiratorio			disminución bilateral de los ruidos respiratorios	disminucion bilateral de los ruidos respiratorios	32294340_ES	32294340_ES	32294340_ES
disgeusia	SINTOMA	1	0.5	1	disgeusia	1932001	C0013378, C0234297, C1282895, C1443073	disgeusia	disgeusia	32267483_ES		32267483_ES
disfunción ventricular izquierda con hipocinesis inferolateral	SINTOMA	1	0.5	1	disfunción ventricular izquierda con hipocinesis inferolateral			disfunción ventricular izquierda con hipocinesis inferolateral	disfuncion ventricular izquierda con hipocinesis inferolateral	32586778_ES	32586778_ES	32586778_ES
disfunción sistólica ventricular	SINTOMA	1	0.5	1	disfunción sistólico ventricular			disfunción sistólica ventricular	disfuncion sistolica ventricular	32267502_ES	32267502_ES	32267502_ES
disfunción sistólica biventricular	SINTOMA	1	0.5	1	disfunción sistólico biventricular			disfunción sistólica biventricular	disfuncion sistolica biventricular	32427645_ES	32427645_ES	32427645_ES
disfunción respiratoria	SINTOMA	1	0.5	1	disfunción respiratorio	78064003		disfunción respiratoria	disfuncion respiratoria	32215898_ES	32215898_ES	32215898_ES
disfunción renal persistente	SINTOMA	1	0.5	1	disfunción renal persistente			disfunción renal persistente	disfuncion renal persistente	32198834_ES	32198834_ES	32198834_ES
disestesia	SINTOMA	1	0.5	1	disestesia	279079003, 79151009	C0392699, C0392699	disestesia	disestesia	32399950_ES	32399950_ES	32399950_ES
disartria	SINTOMA	1	0.5	1	disartria	8011004	C0013362	disartria	disartria	32586958_ES	32586958_ES	32586958_ES
diplopia	SINTOMA	1	0.5	1	diplopia			diplopia	diplopia	32563170_ES	32563170_ES	32563170_ES
dilatación ventricular	SINTOMA	1	0.5	1	dilatación ventricular	6210001		dilatación ventricular	dilatacion ventricular	32423738_ES	32423738_ES	32423738_ES
dificultades motoras	SINTOMA	1	0.5	1	dificultad motor			dificultades motoras	dificultades motoras	32605766_ES		32605766_ES
dificultad para nombrar objetos	SINTOMA	1	0.5	1	dificultad para nombrar objeto			dificultad para nombrar objetos	dificultad para nombrar objetos	32611761B_ES	32611761B_ES	32611761B_ES
dificultad para la locomoción	SINTOMA	1	0.5	1	dificultad para el locomoción			dificultad para la locomoción	dificultad para la locomocion	32617903B_ES	32617903B_ES	32617903B_ES
dificultad para andar	SINTOMA	1	0.5	1	dificultad para andar	714997002	C4075006	dificultad para andar	dificultad para andar	32399950_ES	32399950_ES	32399950_ES
dificultad creciente para respirar	SINTOMA	1	0.5	1	dificultad creciente para respirar	230145002	C0013404	dificultad creciente para respirar	dificultad creciente para respirar	32427774_ES	32427774_ES	32427774_ES
diarreas	SINTOMA	1	0.5	1	diarrea	62315008	C0011991	diarreas	diarreas	32653210_ES	32653210_ES	32653210_ES
deterioro rápido de su estado respiratorio	SINTOMA	1	0.5	1	deterioro rápido de su estado respiratorio			deterioro rápido de su estado respiratorio	deterioro rapido de su estado respiratorio	32222713_ES	32222713_ES	32222713_ES
deterioro progresivo del estado respiratorio	SINTOMA	1	0.5	1	deterioro progresivo de+el estado respiratorio			deterioro progresivo del estado respiratorio	deterioro progresivo del estado respiratorio	32607304_Es	32607304_Es	32607304_Es
deterioro del estado mental	SINTOMA	1	0.5	1	deterioro de+el estado mental	390772001	C1279889	deterioro del estado mental	deterioro del estado mental	32293714_ES	32293714_ES	32293714_ES
deterioro de su estado general	SINTOMA	1	0.5	1	deterioro de su estado general			deterioro de su estado general	deterioro de su estado general	32638347B_ES	32638347B_ES	32638347B_ES
deterioro de la función renal	SINTOMA	1	0.5	1	deterioro de el función renal	314983004		deterioro de la función renal	deterioro de la funcion renal	32622483_ES	32622483_ES	32622483_ES
deterioro de la actividad renal	SINTOMA	1	0.5	1	deterioro de el actividad renal			deterioro de la actividad renal	deterioro de la actividad renal	32622819B_ES		32622819B_ES
deterioro de la actividad cardíaca	SINTOMA	1	0.5	1	deterioro de el actividad cardíaco			deterioro de la actividad cardíaca	deterioro de la actividad cardiaca	32277408_ES	32277408_ES	32277408_ES
deterioro cognitivo	SINTOMA	1	0.5	1	deterioro cognitivo	110352000	C1291708	deterioro cognitivo	deterioro cognitivo	32631645_ES	32631645_ES	32631645_ES
desplazamiento a wuhan	SINTOMA	1	0.5	1	desplazamiento a wuhan			desplazamiento a Wuhan	desplazamiento a wuhan	32119083_ES	32119083_ES	32119083_ES
despertable	SINTOMA	1	0.5	1	despertable			despertable	despertable	32637266B_ES	32637266B_ES	32637266B_ES
desorientada	SINTOMA	1	0.5	1	desorientar			desorientada	desorientada	32637266A_ES	32637266A_ES	32637266A_ES
desorientación espaciotemporal	SINTOMA	1	0.5	1	desorientación espaciotemporal			desorientación espaciotemporal	desorientacion espaciotemporal	32611761B_ES	32611761B_ES	32611761B_ES
desorientación con excitación psicomotora	SINTOMA	1	0.5	1	desorientación con excitación psicomotor			desorientación con excitación psicomotora	desorientacion con excitacion psicomotora	32399950_ES	32399950_ES	32399950_ES
desmayó	SINTOMA	1	0.5	1	desmayar			desmayó	desmayo	32417987_ES	32417987_ES	32417987_ES
descenso leve difuso del segmento PR y cambios difusos del segmento ST y la onda T. La troponina I inicial era negativa	SINTOMA	1	0.5	1	descenso leve difuso de+el segmento PR y cambio difuso de+el segmento ST y el onda T. la troponina I inicial ser negativo			descenso leve difuso del segmento PR y cambios difusos del segmento ST y la onda T. La troponina I inicial era negativa	descenso leve difuso del segmento PR y cambios difusos del segmento ST y la onda T La troponina I inicial era negativa	32363351_ES	32363351_ES	32363351_ES
descenso del segmento ST en v2-v4	SINTOMA	1	0.5	1	descenso de+el segmento ST en v2-v4			descenso del segmento ST en V2-V4	descenso del segmento ST en v2v4	32586778_ES	32586778_ES	32586778_ES
desaturación de oxígeno	SINTOMA	1	0.5	1	desaturación de oxígeno			desaturación de oxígeno	desaturacion de oxigeno	32402687_ES	32402687_ES	32402687_ES
