span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename
lesion pulmonar aguda tipica de sarscov2	ENFERMEDAD	1	0.5	1	lesión pulmonar agudo típico de sarscov2			lesión pulmonar aguda típica de SARS-CoV-2	lesión pulmonar aguda típica de sarscov2	32635747_ES
lesion isquemica	ENFERMEDAD	1	0.5	1	lesión isquémico			lesión isquémica	lesión isquémica	32562891_ES
lesion hepatica aguda grave	ENFERMEDAD	1	0.5	1	lesión hepático agudo grave			lesión hepática aguda grave	lesión hepática aguda grave	32635747_ES
lesion eritematosa endurecida de la pierna	ENFERMEDAD	1	0.5	1	lesión eritematoso endurecer de el pierna			lesión eritematosa endurecida de la pierna	lesión eritematosa endurecida de la pierna	32425356_ES
lesion eritematosa endurecida de la piel abdominal	ENFERMEDAD	1	0.5	1	lesión eritematoso endurecer de el piel abdominal			lesión eritematosa endurecida de la piel abdominal	lesión eritematosa endurecida de la piel abdominal	32425356_ES
kawasaki atipico resistente	ENFERMEDAD	1	0.5	1	kawasaki atípico resistente			Kawasaki atípico resistente	kawasaki atípico resistente	32639461_ES
kawasaki	ENFERMEDAD	1	0.5	1	kawasaki			Kawasaki	kawasaki	32265235_ES
isquemia periferica en los dedos de la mano	ENFERMEDAD	1	0.5	1	isquemia periférico en el dedo de el mano			isquemia periférica en los dedos de la mano	isquemia periférica en los dedos de la mano	32359711_ES
isquemia mesenterica	ENFERMEDAD	1	0.5	1	isquemia mesentérico			isquemia mesentérica	isquemia mesentérica	32586778_ES
isquemia intestinal generalizada	ENFERMEDAD	1	0.5	1	isquemia intestinal generalizar			isquemia intestinal generalizada	isquemia intestinal generalizada	32351657_ES
isquemia del intestino ciego	ENFERMEDAD	1	0.5	1	isquemia de+el intestino ciego			isquemia del intestino ciego	isquemia del intestino ciego	32351657_ES
isquemia de sustancia blanca subcortical y periventricular profunda	ENFERMEDAD	1	0.5	1	isquemia de sustancia blanco subcortical y periventricular profundo			isquemia de sustancia blanca subcortical y periventricular profunda	isquemia de sustancia blanca subcortical y periventricular profunda	32586752_ES
isquemia de extremidades	ENFERMEDAD	1	0.5	1	isquemia de extremidad			isquemia de extremidades	isquemia de extremidades	32589931_ES
isquemia aguda	ENFERMEDAD	1	0.5	1	isquemia agudo			isquemia aguda	isquemia aguda	32353183_ES
isquemia	ENFERMEDAD	1	0.5	1	isquemia	52674009	C0022116	isquemia	isquemia	32351657_ES
intoxicacion por metales pesados	ENFERMEDAD	1	0.5	1	intoxicación por metal pesar			intoxicación por metales pesados	intoxicación por metales pesados	32588185_ES
intolerancia fetal	ENFERMEDAD	1	0.5	1	intolerancia fetal			intolerancia fetal	intolerancia fetal	32590725_ES
intermitente	ENFERMEDAD	1	0.5	1	intermitente	7087005	C0205267	intermitente	intermitente	32618794_ES
insuficiencia suprarrenal	ENFERMEDAD	1	0.5	1	insuficiencia suprarrenal	68588005	C0405580	insuficiencia suprarrenal	insuficiencia suprarrenal	32635747_ES
insuficiencia sistolica fronteriza del VI	ENFERMEDAD	1	0.5	1	insuficiencia sistólico fronterizo de+el VI			insuficiencia sistólica fronteriza del VI	insuficiencia sistólica fronteriza del VI	32427161_ES
insuficiencia respiratoria resistente	ENFERMEDAD	1	0.5	1	insuficiencia respiratorio resistente	409623005, 51395007, 297107002	C0035229, C0035229, C0035229	insuficiencia respiratoria resistente	insuficiencia respiratoria resistente	32583150B_ES
insuficiencia respiratoria moderada	ENFERMEDAD	1	0.5	1	insuficiencia respiratorio moderar	409623005, 51395007, 297107002	C0035229, C0035229, C0035229	insuficiencia respiratoria moderada	insuficiencia respiratoria moderada	32602267_ES
insuficiencia respiratoria hipoxica aguda	ENFERMEDAD	1	0.5	1	insuficiencia respiratorio hipóxico agudo			insuficiencia respiratoria hipóxica aguda	insuficiencia respiratoria hipóxica aguda	32292915_ES
insuficiencia respiratoria hipoxemica grave	ENFERMEDAD	1	0.5	1	insuficiencia respiratorio hipoxémica grave			insuficiencia respiratoria hipoxémica grave	insuficiencia respiratoria hipoxémica grave	32586778_ES
insuficiencia respiratoria hipocapnica hipoxemica	ENFERMEDAD	1	0.5	1	insuficiencia respiratorio hipocápnica hipoxémica			insuficiencia respiratoria hipocápnica hipoxémica	insuficiencia respiratoria hipocápnica hipoxémica	32399451_ES
insuficiencia respiratoria cronica	ENFERMEDAD	1	0.5	1	insuficiencia respiratorio crónico			insuficiencia respiratoria crónica	insuficiencia respiratoria crónica	32638347A_ES
insuficiencia respiratoria aguda hipoxica	ENFERMEDAD	1	0.5	1	insuficiencia respiratorio agudo hipóxico			insuficiencia respiratoria aguda hipóxica	insuficiencia respiratoria aguda hipóxica	32222713_ES
insuficiencia renal terminal	ENFERMEDAD	1	0.5	1	insuficiencia renal terminal	46177005	C0022661	insuficiencia renal terminal	insuficiencia renal terminal	32222713_ES
insuficiencia pulmonar	ENFERMEDAD	1	0.5	1	insuficiencia pulmonar	91434003	C0034088	insuficiencia pulmonar	insuficiencia pulmonar	32583150A_ES
insuficiencia mitral y aortica	ENFERMEDAD	1	0.5	1	insuficiencia mitral y aórtico			insuficiencia mitral y aórtica	insuficiencia mitral y aórtica	32639461_ES
insuficiencia miocardica	ENFERMEDAD	1	0.5	1	insuficiencia miocárdico			insuficiencia miocárdica	insuficiencia miocárdica	32360384_ES
insuficiencia del segundo injerto renal	ENFERMEDAD	1	0.5	1	insuficiencia de+el 2 injerto renal			insuficiencia del segundo injerto renal	insuficiencia del segundo injerto renal	32198834_ES
insuficiencia circulatoria	ENFERMEDAD	1	0.5	1	insuficiencia circulatorio	125119000, 27942005	C0036974, C1265580	insuficiencia circulatoria	insuficiencia circulatoria	32250095_ES
insuficiencia cardiaca leve	ENFERMEDAD	1	0.5	1	insuficiencia cardiaco leve			insuficiencia cardíaca leve	insuficiencia cardíaca leve	32635747_ES
insuficiencia cardiaca congestiva	ENFERMEDAD	2	1.0	1	insuficiencia cardiaco congestivo	42343007	C0018802	insuficiencia cardiaca congestiva	insuficiencia cardiaca congestiva	32363336_ES, 32622483_ES
insuficiencia aortica ligeras	ENFERMEDAD	1	0.5	1	insuficiencia aórtico ligero			insuficiencia aórtica ligeras	insuficiencia aórtica ligeras	32631645_ES
insuficiencia	ENFERMEDAD	1	0.5	1	insuficiencia	87828008	C0231179	insuficiencia	insuficiencia	32650881_ES
inmunodeficiencias hereditarias	ENFERMEDAD	1	0.5	1	inmunodeficiencia hereditario			inmunodeficiencias hereditarias	inmunodeficiencias hereditarias	32619736_ES
ingestion de lejia	ENFERMEDAD	1	0.5	1	ingestión de lejía			ingestión de lejía	ingestión de lejía	32593478_ES
inflamatoria	ENFERMEDAD	1	0.5	1	inflamatorio			inflamatoria	inflamatoria	32650881_ES
inflamacion multiorganica secundaria	ENFERMEDAD	1	0.5	1	inflamación multiorgánico secundario			inflamación multiorgánica secundaria	inflamación multiorgánica secundaria	32427161_ES
infiltracion tubularintersticial de eosinofilos extensa	ENFERMEDAD	1	0.5	1	infiltración tubularintersticial de eosinófilo extenso			infiltración tubular-intersticial de eosinófilos extensa	infiltración tubularintersticial de eosinófilos extensa	32622819B_ES
infiltracion en la musculatura vesical	ENFERMEDAD	1	0.5	1	infiltración en el musculatura vesical			infiltración en la musculatura vesical	infiltración en la musculatura vesical	32622819A_ES
infiltracion difusa bilateral en la zona inferior	ENFERMEDAD	1	0.5	1	infiltración difuso bilateral en el zona inferior			infiltración difusa bilateral en la zona inferior	infiltración difusa bilateral en la zona inferior	32637086B_ES
infectados de covid19	ENFERMEDAD	1	0.5	1	infectar de covid19			infectados de COVID-19	infectados de covid19	32198834_ES
infectado de sarscov2	ENFERMEDAD	1	0.5	1	infectar de sarscov2			infectado de SARS-CoV-2	infectado de sarscov2	32208010_ES
infecciosas de livedo	ENFERMEDAD	1	0.5	1	infeccioso de livedo			infecciosas de livedo	infecciosas de livedo	32588475_ES
infecciones viricas bacterianas o fungicas	ENFERMEDAD	1	0.5	1	infección vírico bacteriano o fúngico			infecciones víricas, bacterianas o fúngicas	infecciones víricas bacterianas o fúngicas	32198834_ES
infecciones urinarias	ENFERMEDAD	1	0.5	1	infección urinario			infecciones urinarias	infecciones urinarias	32360439-B_ES
infecciones por ncov19	ENFERMEDAD	1	0.5	1	infección por ncov19			infecciones por nCoV-19	infecciones por ncov19	32196627_ES
infecciones por mycoplasma pneumoniae	ENFERMEDAD	1	0.5	1	infección por micoplasma pneumoniae			infecciones por Mycoplasma pneumoniae	infecciones por mycoplasma pneumoniae	32584431_ES
infecciones graves	ENFERMEDAD	1	0.5	1	infección grave			infecciones graves	infecciones graves	32636116_ES
infecciones endemicas	ENFERMEDAD	1	0.5	1	infección endémico			infecciones endémicas	infecciones endémicas	32414534_ES
infecciones del SNC	ENFERMEDAD	1	0.5	1	infección de+el SNC			infecciones del SNC	infecciones del SNC	32563170_ES
infecciones asociadas a la sonda	ENFERMEDAD	1	0.5	1	infección asociar a el sonda			infecciones asociadas a la sonda	infecciones asociadas a la sonda	32359711_ES
infeccion virica por covid19	ENFERMEDAD	1	0.5	1	infección vírico por covid19			infección vírica por COVID-19	infección vírica por covid19	32360439_ES
infeccion virica de las vias respiratorias altas	ENFERMEDAD	1	0.5	1	infección vírico de el vía respiratorio alto			infección vírica de las vías respiratorias altas	infección vírica de las vías respiratorias altas	32282312_ES
infeccion urinaria	ENFERMEDAD	1	0.5	1	infección urinario			infección urinaria	infección urinaria	32318729_ES
infeccion superpuesta de E coli	ENFERMEDAD	1	0.5	1	infección superponer de E coli			infección superpuesta de E. coli	infección superpuesta de E coli	32617223_ES
infeccion sobreanadida	ENFERMEDAD	1	0.5	1	infección sobreañadir			infección sobreañadida	infección sobreañadida	32222713_ES
infeccion respiratoria por sarscov2	ENFERMEDAD	1	0.5	1	infección respiratorio por sarscov2			infección respiratoria por SARS-CoV-2	infección respiratoria por sarscov2	32267502_ES
infeccion reciente por sarscov2	ENFERMEDAD	1	0.5	1	infección reciente por sarscov2			infección reciente por SARS-CoV-2	infección reciente por sarscov2	32601756_ES
infeccion pulmonar por sarscov2	ENFERMEDAD	1	0.5	1	infección pulmonar por sarscov2			infección pulmonar por SARS-CoV-2	infección pulmonar por sarscov2	32638347B_ES
infeccion pulmonar bilateral	ENFERMEDAD	1	0.5	1	infección pulmonar bilateral			infección pulmonar bilateral	infección pulmonar bilateral	32292053_ES
infeccion previa por sarscov2	ENFERMEDAD	1	0.5	1	infección previo por sarscov2			infección previa por SARS-CoV-2	infección previa por sarscov2	32640066_ES
infeccion por virus sarscov2	ENFERMEDAD	1	0.5	1	infección por virus sarscov2			infección por virus SARS-CoV-2	infección por virus sarscov2	32360384_ES
infeccion por sindrome respiratorio agudo grave de coronavirus 2	ENFERMEDAD	1	0.5	1	infección por síndrome respiratorio agudo grave de coronavirus 2			infección por síndrome respiratorio agudo grave de coronavirus 2	infección por síndrome respiratorio agudo grave de coronavirus 2	32317275_ES
infeccion por ncov19	ENFERMEDAD	1	0.5	1	infección por ncov19			infección por nCoV-19	infección por ncov19	32196627_ES
infeccion por mycoplasma pneumoniae	ENFERMEDAD	1	0.5	1	infección por micoplasma pneumoniae			infección por Mycoplasma pneumoniae	infección por mycoplasma pneumoniae	32417987_ES
infeccion por el virus del sindrome respiratorio agudo grave	ENFERMEDAD	1	0.5	1	infección por el virus de+el síndrome respiratorio agudo grave			infección por el virus del síndrome respiratorio agudo grave	infección por el virus del síndrome respiratorio agudo grave	32267140_ES
infeccion por citomegalovirus	ENFERMEDAD	1	0.5	1	infección por citomegalovirus			infección por citomegalovirus	infección por citomegalovirus	32554621_ES
infeccion por 2019ncov	ENFERMEDAD	1	0.5	1	infección por 2019 ncov			infección por 2019-nCoV	infección por 2019ncov	32168162_ES
infeccion neonatal	ENFERMEDAD	1	0.5	1	infección neonatal			infección neonatal	infección neonatal	32161941_ES
infeccion herpetica	ENFERMEDAD	1	0.5	1	infección herpético			infección herpética	infección herpética	32589314_ES
infeccion grave por covid19	ENFERMEDAD	1	0.5	1	infección grave por covid19			infección grave por COVID-19	infección grave por covid19	32423911_ES
infeccion grave	ENFERMEDAD	1	0.5	1	infección grave			infección grave	infección grave	32425356_ES
infeccion extratoracica	ENFERMEDAD	1	0.5	1	infección extratorácica			infección extratorácica	infección extratorácica	32623310_ES
infeccion extrahospitalaria por sarscov2	ENFERMEDAD	1	0.5	1	infección extrahospitalario por sarscov2			infección extrahospitalaria por SARS-CoV-2	infección extrahospitalaria por sarscov2	32412848_ES
infeccion en los lobulos inferior y superior	ENFERMEDAD	1	0.5	1	infección en el lóbulo inferior y superior			infección en los lóbulos inferior y superior	infección en los lóbulos inferior y superior	32161941_ES
infeccion del sistema nervioso central snc	ENFERMEDAD	1	0.5	1	infección de+el sistema nervioso central snc			infección del sistema nervioso central (SNC	infección del sistema nervioso central snc	32563170_ES
infeccion de vias respiratorias superiores	ENFERMEDAD	1	0.5	1	infección de vía respiratorio superior			infección de vías respiratorias superiores	infección de vías respiratorias superiores	32364123_ES
infeccion de sindrome respiratorio agudo grave de coronavirus 2	ENFERMEDAD	1	0.5	1	infección de síndrome respiratorio agudo grave de coronavirus 2			infección de síndrome respiratorio agudo grave de coronavirus 2	infección de síndrome respiratorio agudo grave de coronavirus 2	32401344_ES
infeccion de sars	ENFERMEDAD	1	0.5	1	infección de sars			infección de SARS	infección de sars	32215898_ES
infeccion de las vias respiratorias altas	ENFERMEDAD	1	0.5	1	infección de el vía respiratorio alto			infección de las vías respiratorias altas	infección de las vías respiratorias altas	32427774_ES
infeccion de las partes blandas	ENFERMEDAD	1	0.5	1	infección de el parte blando			infección de las partes blandas	infección de las partes blandas	32292054_ES
infeccion de covid19	ENFERMEDAD	1	0.5	1	infección de covid19			infección de COVID-19	infección de covid19	32641443_ES
infeccion cronica	ENFERMEDAD	1	0.5	1	infección crónico			infección crónica	infección crónica	32292904_ES
infeccion concurrente por CMV	ENFERMEDAD	1	0.5	1	infección concurrente por CMV			infección concurrente por CMV	infección concurrente por CMV	32607564_ES
infeccion asintomatica por sarscov2	ENFERMEDAD	1	0.5	1	infección asintomático por sarscov2			infección asintomática por SARS-CoV-2	infección asintomática por sarscov2	32636116_ES
infeccion agudapcr	ENFERMEDAD	1	0.5	1	infección agudapcr			infección aguda(PCR	infección agudapcr	32636116_ES
infeccion aguda por covid19	ENFERMEDAD	1	0.5	1	infección agudo por covid19			infección aguda por COVID-19	infección aguda por covid19	32638347A_ES
infartos hemorragicos en evolucion en los lobulos occipitoparietales y en los lobulos izquierdos temporal y frontal	ENFERMEDAD	1	0.5	1	infarto hemorrágico en evolución en el lóbulo occipitoparietal y en el lóbulo izquierdo temporal y frontal			infartos hemorrágicos en evolución en los lóbulos occipitoparietales y en los lóbulos izquierdos temporal y frontal	infartos hemorrágicos en evolución en los lóbulos occipitoparietales y en los lóbulos izquierdos temporal y frontal	32583150B_ES
infartos en los lobulos parietal y occipital	ENFERMEDAD	1	0.5	1	infarto en el lóbulo parietal y occipital			infartos en los lóbulos parietal y occipital	infartos en los lóbulos parietal y occipital	32617903A_ES
infartos de la zona marginal subcortical	ENFERMEDAD	1	0.5	1	infarto de el zona marginal subcortical			infartos de la zona marginal subcortical	infartos de la zona marginal subcortical	32617903B_ES
infartos bilaterales en la arteria cerebral media y en la arteria cerebral posterior	ENFERMEDAD	1	0.5	1	infarto bilateral en el arteria cerebral medio y en el arteria cerebral posterior			infartos bilaterales en la arteria cerebral media y en la arteria cerebral posterior	infartos bilaterales en la arteria cerebral media y en la arteria cerebral posterior	32583150B_ES
infarto venoso hemorragico	ENFERMEDAD	1	0.5	1	infarto venoso hemorrágico			infarto venoso hemorrágico	infarto venoso hemorrágico	32554423_ES
infarto pulmonar triangular periferico	ENFERMEDAD	1	0.5	1	infarto pulmonar triangular periférico			infarto pulmonar triangular periférico	infarto pulmonar triangular periférico	32402687-B_ES
infarto pulmonar periferico	ENFERMEDAD	1	0.5	1	infarto pulmonar periférico			infarto pulmonar periférico	infarto pulmonar periférico	32402687_ES
infarto esplenico	ENFERMEDAD	1	0.5	1	infarto esplénico			infarto esplénico	infarto esplénico	32586778_ES
infarto de miocardio de onda Q	ENFERMEDAD	1	0.5	1	infarto de miocardio de onda Q			infarto de miocardio de onda Q	infarto de miocardio de onda Q	32363351_ES
infarto de miocardio	ENFERMEDAD	1	0.5	1	infarto de miocardio	22298006	C0027051	infarto de miocardio	infarto de miocardio	32363351_ES
infarto de la arteria cerebral media	ENFERMEDAD	1	0.5	1	infarto de el arteria cerebral medio			infarto de la arteria cerebral media	infarto de la arteria cerebral media	32583150A_ES
infarto de 305 cc en la ACM	ENFERMEDAD	1	0.5	1	infarto de 305 cc en el ACM			infarto de 305 cc en la ACM	infarto de 305 cc en la ACM	32360439-C_ES
infarto agudo en el lobulo temporal medial	ENFERMEDAD	1	0.5	1	infarto agudo en el lóbulo temporal medial			infarto agudo en el lóbulo temporal medial	infarto agudo en el lóbulo temporal medial	32360439-D_ES
infarto agudo de la zona de la ACM	ENFERMEDAD	1	0.5	1	infarto agudo de el zona de el ACM			infarto agudo de la zona de la ACM	infarto agudo de la zona de la ACM	32360439_ES
inestabilidad vertebral	ENFERMEDAD	1	0.5	1	inestabilidad vertebral			inestabilidad vertebral	inestabilidad vertebral	32644205_ES
incontinencia urinaria mixta	ENFERMEDAD	1	0.5	1	incontinencia urinario mixto	41840003	C0042024, C0312413	incontinencia urinaria mixta	incontinencia urinaria mixta	32631645_ES
idiopatica	ENFERMEDAD	1	0.5	1	idiopático			idiopática	idiopática	32401344_ES
ictus isquemico vertebrobasal	ENFERMEDAD	1	0.5	1	ictus isquémico vertebrobasal			ictus isquémico vertebrobasal	ictus isquémico vertebrobasal	32651243_ES
ictus isquemico transitorio	ENFERMEDAD	1	0.5	1	ictus isquémico transitorio			ictus isquémico transitorio	ictus isquémico transitorio	32360439-D_ES
ictus isquemico completo de la arteria cerebral	ENFERMEDAD	1	0.5	1	ictus isquémico completo de el arteria cerebral			ictus isquémico completo de la arteria cerebral	ictus isquémico completo de la arteria cerebral	32648092B_ES
ictus cortical	ENFERMEDAD	1	0.5	1	ictus cortical			ictus cortical	ictus cortical	32426200_ES
ictus agudo de la ACM	ENFERMEDAD	1	0.5	1	ictus agudo de el ACM			ictus agudo de la ACM	ictus agudo de la ACM	32360439-C_ES
hipoxia progresiva	ENFERMEDAD	1	0.5	1	hipoxia progresivo			hipoxia progresiva	hipoxia progresiva	32554811_ES
hipoxemia refractaria	ENFERMEDAD	1	0.5	1	hipoxemia refractario			hipoxemia refractaria	hipoxemia refractaria	3229222_ES
hipoxemia progresiva	ENFERMEDAD	1	0.5	1	hipoxemia progresivo			hipoxemia progresiva	hipoxemia progresiva	32611659_ES
hipoxemia intervellosa cronica	ENFERMEDAD	1	0.5	1	hipoxemia intervelloso crónico			hipoxemia intervellosa crónica	hipoxemia intervellosa crónica	32637327A_ES
hipovolemia	ENFERMEDAD	1	0.5	1	hipovolemia	816082000, 28560003	C0546884	hipovolemia	hipovolemia	32399449_ES
hipotiroidismo autoinmunitario	ENFERMEDAD	1	0.5	1	hipotiroidismo autoinmunitario	237519003	C0342158	hipotiroidismo autoinmunitario	hipotiroidismo autoinmunitario	32294340_ES
hipotension sintomatica	ENFERMEDAD	1	0.5	1	hipotensión sintomático			hipotensión sintomática	hipotensión sintomática	32329981_ES
hipotension ortostatica	ENFERMEDAD	1	0.5	1	hipotensión ortostático			hipotensión ortostática	hipotensión ortostática	32640066_ES
hiposmia posvirica	ENFERMEDAD	1	0.5	1	hiposmia posvírico			hiposmia posvírica	hiposmia posvírica	32605712_ES
hiposmia	ENFERMEDAD	1	0.5	1	hiposmia			hiposmia	hiposmia	32585767_ES
hipogeusia	ENFERMEDAD	1	0.5	1	hipogeusia	697990000	C0151934	hipogeusia	hipogeusia	32586958_ES
hipocinesia del VI grave	ENFERMEDAD	1	0.5	1	hipocinesia de+el VI grave			hipocinesia del VI grave	hipocinesia del VI grave	32275347_ES
hipocinesia de los segmentos inferior e inferolateral del ventriculo	ENFERMEDAD	1	0.5	1	hipocinesia de el segmento inferior y inferolateral de+el ventrículo			hipocinesia de los segmentos inferior e inferolateral del ventrículo	hipocinesia de los segmentos inferior e inferolateral del ventrículo	32593338_ES
hipoacusia biauricular	ENFERMEDAD	1	0.5	1	hipoacusia biauricular			hipoacusia biauricular	hipoacusia biauricular	32207255_ES
hipertrofia miocardica	ENFERMEDAD	1	0.5	1	hipertrofia miocárdico			hipertrofia miocárdica	hipertrofia miocárdica	32427645_ES
hipertrofia concentrica moderada	ENFERMEDAD	1	0.5	1	hipertrofia concéntrico moderar			hipertrofia concéntrica moderada	hipertrofia concéntrica moderada	3229222_ES
hipertrofia biventricular	ENFERMEDAD	1	0.5	1	hipertrofia biventricular	266249003	C0340279	hipertrofia biventricular	hipertrofia biventricular	32423738_ES
hipertrofia auricular	ENFERMEDAD	1	0.5	1	hipertrofia auricular	195126007	C0340278	hipertrofia auricular	hipertrofia auricular	32329981_ES
hipertrigliceridemia	ENFERMEDAD	1	0.5	1	hipertrigliceridemia	302870006	C0020557	hipertrigliceridemia	hipertrigliceridemia	32427161_ES
hipertermia aguda	ENFERMEDAD	1	0.5	1	hipertermia agudo			hipertermia aguda	hipertermia aguda	32609542_ES
hipertension sistemica	ENFERMEDAD	1	0.5	1	hipertensión sistémico			hipertensión sistémica	hipertensión sistémica	32622823_ES
hipertension pulmonar severa	ENFERMEDAD	1	0.5	1	hipertensión pulmonar severo			hipertensión pulmonar severa	hipertensión pulmonar severa	32631645_ES
hipertension leve	ENFERMEDAD	1	0.5	1	hipertensión leve			hipertensión leve	hipertensión leve	32399950_ES
hipertension idiopatica	ENFERMEDAD	1	0.5	1	hipertensión idiopático			hipertensión idiopática	hipertensión idiopática	32402687_ES
hipertension grave	ENFERMEDAD	1	0.5	1	hipertensión grave			hipertensión grave	hipertensión grave	32363336_ES
hipertension esencial	ENFERMEDAD	1	0.5	1	hipertensión esencial			hipertensión esencial	hipertensión esencial	32292867_ES
hipertension de grado 2	ENFERMEDAD	1	0.5	1	hipertensión de grado 2			hipertensión de grado 2	hipertensión de grado 2	32073161_ES
hipertension arterial sistemica	ENFERMEDAD	1	0.5	1	hipertensión arterial sistémico			hipertensión arterial sistémica	hipertensión arterial sistémica	32267461_ES
hiperpotasemia	ENFERMEDAD	1	0.5	1	hiperpotasemia	14140009	C0020461	hiperpotasemia	hiperpotasemia	32635747_ES
hiperplasia prostatica benigna	ENFERMEDAD	1	0.5	1	hiperplasia prostático benigno			hiperplasia prostática benigna	hiperplasia prostática benigna	32587121_ES
hiperleucocitosis	ENFERMEDAD	1	0.5	1	hiperleucocitosis			hiperleucocitosis	hiperleucocitosis	32351657_ES
hiperfibrinogenemia	ENFERMEDAD	1	0.5	1	hiperfibrinogenemia	439000005, 123791008	C0919890, C3853499	hiperfibrinogenemia	hiperfibrinogenemia	32353183_ES
hipereosinofilia	ENFERMEDAD	1	0.5	1	hipereosinofilia			hipereosinofilia	hipereosinofilia	32622819B_ES
hiperdensidad espontanea en las venas cerebrales profundas y en la vena cerebral magna	ENFERMEDAD	1	0.5	1	hiperdensidad espontáneo en el vena cerebral profundo y en el vena cerebral magno			hiperdensidad espontánea en las venas cerebrales profundas y en la vena cerebral magna	hiperdensidad espontánea en las venas cerebrales profundas y en la vena cerebral magna	32554423_ES
hipercolesterolemia	ENFERMEDAD	1	0.5	1	hipercolesterolemia	13644009	C0020443	hipercolesterolemia	hipercolesterolemia	32653210_ES
hidrosadenitis plantar idiopatica	ENFERMEDAD	1	0.5	1	hidrosadenitis plantar idiopático			hidrosadenitis plantar idiopática	hidrosadenitis plantar idiopática	32294264_ES
hidronefrosis	ENFERMEDAD	1	0.5	1	hidronefrosis	43064006	C0020295	hidronefrosis	hidronefrosis	32318729_ES
herpes zoster	ENFERMEDAD	1	0.5	1	herpes zóster			herpes zóster	herpes zóster	32602610_ES
hernia inguinal	ENFERMEDAD	1	0.5	1	hernia inguinal	396232000, 44297005	C0019294, C0019294, C0401063	hernia inguinal	hernia inguinal	32612435_ES
hepatitis virica	ENFERMEDAD	1	0.5	1	hepatitis vírico			hepatitis vírica	hepatitis vírica	32635747_ES
hepatitis abc treponema pallidum y VIH	ENFERMEDAD	1	0.5	1	hepatitis abc treponema pallidum y VIH			hepatitis A-B-C, Treponema pallidum y VIH	hepatitis abc treponema pallidum y VIH	32584431_ES
hepatitis C y parvovirus B19	ENFERMEDAD	1	0.5	1	hepatitis C y parvovirus B19			hepatitis C y parvovirus B19	hepatitis C y parvovirus B19	32352487_ES
hemorragias subdurales y subaracnoideas	ENFERMEDAD	1	0.5	1	hemorragia subdural y subaracnoideo			hemorragias subdurales y subaracnoideas	hemorragias subdurales y subaracnoideas	32399450_ES
hemorragias	ENFERMEDAD	1	0.5	1	hemorragia	131148009, 50960005	C0019080, C0019080	hemorragias	hemorragias	32401344_ES
hemorragia vaginal	ENFERMEDAD	1	0.5	1	hemorragia vaginal	75191004	C2979982	hemorragia vaginal	hemorragia vaginal	32161941_ES
hemorragia subaracnoidea contralateral difusa	ENFERMEDAD	1	0.5	1	hemorragia subaracnoideo contralateral difuso			hemorragia subaracnoidea contralateral difusa	hemorragia subaracnoidea contralateral difusa	32583150A_ES
hemorragia parenquimatosa	ENFERMEDAD	1	0.5	1	hemorragia parenquimatoso			hemorragia parenquimatosa	hemorragia parenquimatosa	32554423_ES
hemorragia gastrointestinal	ENFERMEDAD	1	0.5	1	hemorragia gastrointestinal	74474003	C0017181	hemorragia gastrointestinal	hemorragia gastrointestinal	32292915_ES
hemorragia en el segmento apicoposterior del lobulo superior	ENFERMEDAD	1	0.5	1	hemorragia en el segmento apicoposterior de+el lóbulo superior			hemorragia en el segmento apicoposterior del lóbulo superior	hemorragia en el segmento apicoposterior del lóbulo superior	32174057_ES
hemorragia cutanea y muscular espontanea grave	ENFERMEDAD	1	0.5	1	hemorragia cutáneo y muscular espontáneo grave			hemorragia cutánea y muscular espontánea grave	hemorragia cutánea y muscular espontánea grave	32401344_ES
hemorragia alveolar	ENFERMEDAD	1	0.5	1	hemorragia alveolar			hemorragia alveolar	hemorragia alveolar	32622819B_ES
hemorragia aguda	ENFERMEDAD	1	0.5	1	hemorragia agudo	8573003	C0333276	hemorragia aguda	hemorragia aguda	32648092B_ES
hemoptisis masiva	ENFERMEDAD	1	0.5	1	hemoptisis masivo			hemoptisis masiva	hemoptisis masiva	32622819B_ES
hemofilia A adquirida	ENFERMEDAD	1	0.5	1	hemofilia A adquirir			hemofilia A adquirida	hemofilia A adquirida	32401344_ES
hemofilia A	ENFERMEDAD	1	0.5	1	hemofilia A			hemofilia A	hemofilia A	32631838_ES
hemocultivos se hallo escherichia coli resistente al imipenem	ENFERMEDAD	1	0.5	1	hemocultivo se hallar escherichia coli resistente a+el imipenem			hemocultivos se halló Escherichia coli resistente al imipenem	hemocultivos se halló escherichia coli resistente al imipenem	32617223_ES
hemocultivos hubo crecimiento de enterococcus faecium resistente a vancomicna y staphylococcus epidermidis	ENFERMEDAD	1	0.5	1	hemocultivo haber crecimiento de enterococcus faecium resistente a vancomicna y staphylococcus epidermidis			hemocultivos hubo crecimiento de Enterococcus faecium resistente a vancomicna y Staphylococcus epidermidis	hemocultivos hubo crecimiento de enterococcus faecium resistente a vancomicna y staphylococcus epidermidis	32607564_ES
hemiplegia faciobraquiofemoral	ENFERMEDAD	1	0.5	1	hemiplegia faciobraquiofemoral			hemiplegia faciobraquiofemoral	hemiplegia faciobraquiofemoral	32648092B_ES
hemiparesia izquierda subita	ENFERMEDAD	1	0.5	1	hemiparesia izquierdo súbito			hemiparesia izquierda súbita	hemiparesia izquierda súbita	32554423_ES
